bus_id,node_lat,node_lon,interconnect_id,zone_name,state_code,num_incident_lines,sum_line_capacity_MW,line_density_within_50km,dist_to_nearest_substation_km,dist_to_nearest_large_generator_km,dist_to_nearest_renewable_plant_km,total_capacity_within_100km_MW,renewable_capacity_within_100km_MW,renewable_share_within_100km,zero_carbon_share_within_100km,zone_peak_demand_MW,zone_mean_demand_MW,dc_load_to_zone_peak_ratio,dc_load_to_zone_mean_ratio,avg_retail_industrial_price_cents_per_kWh,avg_wholesale_price_region,price_volatility_metric,avg_grid_CO2_intensity_kg_per_MWh,marginal_CO2_intensity_kg_per_MWh,renewable_energy_share_in_zone,projected_clean_energy_growth_index,solar_irradiance_index,wind_resource_class,estimated_PV_capacity_factor,estimated_wind_capacity_factor
2040211,34.4912,-112.141,Western,Arizona,,3,358.64,,,139.53071377756123,31.62248147621016,84.8,84.8,1.0,1.0,,,,,,,,,,,,,,,
2040212,34.4912,-112.141,Western,Arizona,,1,0.0,,,139.53071377756123,31.62248147621016,84.8,84.8,1.0,1.0,,,,,,,,,,,,,,,
2040213,33.3626,-112.11,Western,Arizona,,2,351.78,,,69.88598597931085,47.46772322320053,18857.601999999988,1011.3919999999999,0.053633118357254574,0.27686404665874287,,,,,,,,,,,,,,,
2040214,33.5005,-112.008,Western,Arizona,,4,8534.31,,,80.21649572433985,44.352722030358784,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040215,33.5005,-112.008,Western,Arizona,,6,1990.75,,,80.21649572433985,44.352722030358784,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040216,33.4172,-112.034,Western,Arizona,,2,317.39,,,76.92947334444199,42.58834749276746,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040217,33.6231,-112.125,Western,Arizona,,6,1184.3899999999999,,,73.15868518307887,28.097065290258996,18530.601999999988,684.3919999999999,0.03693306887709317,0.2641032385240373,,,,,,,,,,,,,,,
2040218,33.6204,-112.136,Western,Arizona,,2,0.0,,,72.09986947400027,27.890932991257593,18530.601999999988,684.3919999999999,0.03693306887709317,0.2641032385240373,,,,,,,,,,,,,,,
2040219,33.6204,-112.136,Western,Arizona,,1,0.0,,,72.09986947400027,27.890932991257593,18530.601999999988,684.3919999999999,0.03693306887709317,0.2641032385240373,,,,,,,,,,,,,,,
2040220,33.6204,-112.136,Western,Arizona,,8,1360.77,,,72.09986947400027,27.890932991257593,18530.601999999988,684.3919999999999,0.03693306887709317,0.2641032385240373,,,,,,,,,,,,,,,
2040221,33.5203,-111.995,Western,Arizona,,4,623.62,,,81.76607101217783,42.84273233187802,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040222,33.4958,-112.018,Western,Arizona,,3,583.1,,,79.22154382414148,45.313157107960784,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040223,33.6727,-112.015,Western,Arizona,,5,945.1,,,84.64724773305795,30.428116016145534,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040224,33.6632,-112.13,Western,Arizona,,8,1716.46,,,74.42999318686303,24.02570109789274,17804.601999999988,684.3919999999999,0.03843905075777602,0.2748723054859638,,,,,,,,,,,,,,,
2040225,33.4745,-112.03,Western,Arizona,,3,546.7,,,77.80264950961796,45.12751968308072,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040226,33.7496,-111.991,Western,Arizona,,3,415.47,,,90.15490560331558,27.950766759793353,13953.941999999994,634.7919999999999,0.04549194772344619,0.34717014016541,,,,,,,,,,,,,,,
2040227,33.4261,-112.154,Western,Arizona,,2,304.15,,,65.8544361691509,47.789881287140695,18857.601999999988,1011.3919999999999,0.053633118357254574,0.27686404665874287,,,,,,,,,,,,,,,
2040228,34.3155,-112.162,Western,Arizona,,3,475.9,,,121.70662567185671,44.417526566595676,1935.4699999999998,84.8,0.04381364733113921,0.04381364733113921,,,,,,,,,,,,,,,
2040229,33.5169,-112.086,Western,Arizona,,2,273.23,,,73.40372151912644,40.269150700236786,18562.601999999988,716.3919999999999,0.038593296349294155,0.26537184819240334,,,,,,,,,,,,,,,
2040230,33.5273,-112.023,Western,Arizona,,2,0.0,,,79.35720005923498,42.09667342201535,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040231,33.5273,-112.023,Western,Arizona,,5,632.8,,,79.35720005923498,42.09667342201535,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040232,33.5273,-112.023,Western,Arizona,,1,0.0,,,79.35720005923498,42.09667342201535,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040233,33.5475,-112.012,Western,Arizona,,2,308.73,,,80.81202513907992,40.81955689428659,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040234,33.2215,-112.157,Western,Arizona,,2,328.15999999999997,,,68.08582379002736,50.94055144634133,18821.601999999988,975.3919999999999,0.05182300635195668,0.27548090752317483,,,,,,,,,,,,,,,
2040235,33.3139,-111.981,Western,Arizona,,2,0.0,,,82.24470156243589,34.68348865266867,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040236,33.3139,-111.981,Western,Arizona,,7,1158.96,,,82.24470156243589,34.68348865266867,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040237,33.3139,-111.981,Western,Arizona,,1,0.0,,,82.24470156243589,34.68348865266867,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040238,33.607,-112.095,Western,Arizona,,4,550.3799999999999,,,75.17083523668566,31.040771170042248,18530.601999999988,684.3919999999999,0.03693306887709317,0.2641032385240373,,,,,,,,,,,,,,,
2040239,33.607,-112.095,Western,Arizona,,1,0.0,,,75.17083523668566,31.040771170042248,18530.601999999988,684.3919999999999,0.03693306887709317,0.2641032385240373,,,,,,,,,,,,,,,
2040240,33.5216,-111.979,Western,Arizona,,2,289.12,,,83.25171475005664,41.35293181420329,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040241,33.5015,-112.002,Western,Arizona,,2,347.37,,,80.78326654633956,43.78563712896892,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040242,33.374,-111.98,Western,Arizona,,2,0.0,,,81.90941981974784,36.18549261989685,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040243,33.374,-111.98,Western,Arizona,,1,0.0,,,81.90941981974784,36.18549261989685,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040244,33.374,-111.98,Western,Arizona,,3,349.62,,,81.90941981974784,36.18549261989685,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040245,33.6798,-112.076,Western,Arizona,,3,571.49,,,79.74635468003925,25.71290217939429,17804.601999999988,684.3919999999999,0.03843905075777602,0.2748723054859638,,,,,,,,,,,,,,,
2040246,33.6375,-112.043,Western,Arizona,,1,0.0,,,80.83514676997406,31.229328500877283,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040247,33.6375,-112.043,Western,Arizona,,5,684.25,,,80.83514676997406,31.229328500877283,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040248,34.0833,-111.965,Western,Arizona,,2,132.25,,,113.38223676172265,38.7336094132979,4967.5700000000015,345.59999999999997,0.06957123905652056,0.06957123905652056,,,,,,,,,,,,,,,
2040249,34.0833,-111.965,Western,Arizona,,1,0.0,,,113.38223676172265,38.7336094132979,4967.5700000000015,345.59999999999997,0.06957123905652056,0.06957123905652056,,,,,,,,,,,,,,,
2040250,33.4222,-112.027,Western,Arizona,,4,636.32,,,77.6016431666257,42.21306999413101,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040251,33.4242,-111.978,Western,Arizona,,2,0.0,,,82.15453586920755,38.20228177817512,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040252,33.4242,-111.978,Western,Arizona,,1,0.0,,,82.15453586920755,38.20228177817512,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040253,33.4242,-111.978,Western,Arizona,,4,631.3199999999999,,,82.15453586920755,38.20228177817512,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040254,33.7976,-112.061,Western,Arizona,,4,6032.030000000001,,,87.05029799589063,20.09398602803988,12702.851999999993,634.7919999999999,0.04997239989885738,0.3813625475601858,,,,,,,,,,,,,,,
2040255,33.7976,-112.061,Western,Arizona,,7,2052.0,,,87.05029799589063,20.09398602803988,12702.851999999993,634.7919999999999,0.04997239989885738,0.3813625475601858,,,,,,,,,,,,,,,
2040256,33.7976,-112.061,Western,Arizona,,1,0.0,,,87.05029799589063,20.09398602803988,12702.851999999993,634.7919999999999,0.04997239989885738,0.3813625475601858,,,,,,,,,,,,,,,
2040257,33.3216,-112.123,Western,Arizona,,9,1598.01,,,69.03462919057068,47.873456204458066,18857.601999999988,1011.3919999999999,0.053633118357254574,0.27686404665874287,,,,,,,,,,,,,,,
2040258,33.3216,-112.123,Western,Arizona,,1,0.0,,,69.03462919057068,47.873456204458066,18857.601999999988,1011.3919999999999,0.053633118357254574,0.27686404665874287,,,,,,,,,,,,,,,
2040259,33.4913,-112.082,Western,Arizona,,5,987.78,,,73.27885156564334,43.01303647513615,18562.601999999988,716.3919999999999,0.038593296349294155,0.26537184819240334,,,,,,,,,,,,,,,
2040260,34.7616,-112.015,Western,Arizona,,6,14540.38,,,171.49457880611692,38.13258985986987,129.0,129.0,1.0,1.0,,,,,,,,,,,,,,,
2040261,34.7616,-112.015,Western,Arizona,,7,1975.7700000000002,,,171.49457880611692,38.13258985986987,129.0,129.0,1.0,1.0,,,,,,,,,,,,,,,
2040262,34.7616,-112.015,Western,Arizona,,1,241.0,,,171.49457880611692,38.13258985986987,129.0,129.0,1.0,1.0,,,,,,,,,,,,,,,
2040263,34.7616,-112.015,Western,Arizona,,3,2415.2,,,171.49457880611692,38.13258985986987,129.0,129.0,1.0,1.0,,,,,,,,,,,,,,,
2040264,36.111,-112.108,Western,Arizona,,3,298.31,,,109.17106164469222,78.71112503405382,99.2,99.2,1.0,1.0,,,,,,,,,,,,,,,
2040265,36.111,-112.108,Western,Arizona,,1,0.0,,,109.17106164469222,78.71112503405382,99.2,99.2,1.0,1.0,,,,,,,,,,,,,,,
2040266,33.4588,-112.042,Western,Arizona,,3,459.03,,,76.5055202241165,45.246147970333084,18562.601999999988,716.3919999999999,0.038593296349294155,0.26537184819240334,,,,,,,,,,,,,,,
2040267,33.4707,-112.018,Western,Arizona,,4,594.65,,,78.85918060310213,43.95469642512058,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040268,33.4707,-112.018,Western,Arizona,,1,0.0,,,78.85918060310213,43.95469642512058,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040269,33.297,-112.039,Western,Arizona,,1,0.0,,,77.11824149007934,39.82768623342709,17517.50199999999,996.3919999999999,0.05687979941432292,0.29718803514336706,,,,,,,,,,,,,,,
2040270,33.297,-112.039,Western,Arizona,,4,488.27,,,77.11824149007934,39.82768623342709,17517.50199999999,996.3919999999999,0.05687979941432292,0.29718803514336706,,,,,,,,,,,,,,,
2040271,33.422,-112.041,Western,Arizona,,3,466.2,,,76.30266308482133,43.39511796470943,18562.601999999988,716.3919999999999,0.038593296349294155,0.26537184819240334,,,,,,,,,,,,,,,
2040272,33.2646,-111.986,Western,Arizona,,2,300.86,,,82.53881530701211,34.77363875117395,17517.50199999999,996.3919999999999,0.05687979941432292,0.29718803514336706,,,,,,,,,,,,,,,
2040273,33.1705,-112.073,Western,Arizona,,2,3502.3399999999997,,,77.23284699855681,44.21950830421877,17706.00199999999,1000.3919999999999,0.05650016305205435,0.2942500514797187,,,,,,,,,,,,,,,
2040274,33.1705,-112.073,Western,Arizona,,6,1772.33,,,77.23284699855681,44.21950830421877,17706.00199999999,1000.3919999999999,0.05650016305205435,0.2942500514797187,,,,,,,,,,,,,,,
2040275,33.1705,-112.073,Western,Arizona,,1,50.0,,,77.23284699855681,44.21950830421877,17706.00199999999,1000.3919999999999,0.05650016305205435,0.2942500514797187,,,,,,,,,,,,,,,
2040276,33.1705,-112.073,Western,Arizona,,3,1863.2,,,77.23284699855681,44.21950830421877,17706.00199999999,1000.3919999999999,0.05650016305205435,0.2942500514797187,,,,,,,,,,,,,,,
2040277,33.6185,-112.07,Western,Arizona,,3,303.06,,,77.77488683526256,31.27508843451911,18530.601999999988,684.3919999999999,0.03693306887709317,0.2641032385240373,,,,,,,,,,,,,,,
2040278,33.6185,-112.07,Western,Arizona,,1,0.0,,,77.77488683526256,31.27508843451911,18530.601999999988,684.3919999999999,0.03693306887709317,0.2641032385240373,,,,,,,,,,,,,,,
2040279,33.5746,-112.098,Western,Arizona,,2,326.66,,,73.82845378709382,34.03083424194937,18530.601999999988,684.3919999999999,0.03693306887709317,0.2641032385240373,,,,,,,,,,,,,,,
2040280,33.5541,-111.935,Western,Arizona,,3,348.75,,,87.94230682170121,36.995167012728395,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040281,33.5541,-111.935,Western,Arizona,,1,0.0,,,87.94230682170121,36.995167012728395,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040282,33.6573,-111.961,Western,Arizona,,5,754.6800000000001,,,88.72386949799477,35.43525349735568,14729.541999999996,684.3919999999999,0.04646390227204621,0.3322569024888894,,,,,,,,,,,,,,,
2040283,33.6573,-111.961,Western,Arizona,,1,0.0,,,88.72386949799477,35.43525349735568,14729.541999999996,684.3919999999999,0.04646390227204621,0.3322569024888894,,,,,,,,,,,,,,,
2040284,33.6314,-112.043,Western,Arizona,,3,285.99,,,80.6074926036617,31.733540215025698,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040285,33.6314,-112.043,Western,Arizona,,1,0.0,,,80.6074926036617,31.733540215025698,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040286,31.9997,-112.008,Western,Arizona,,2,303.11,,,173.83874900899536,79.7871454036146,463.79999999999995,86.5,0.18650280293229843,0.18650280293229843,,,,,,,,,,,,,,,
2040287,32.9497,-111.937,Western,Arizona,,3,333.16999999999996,,,98.93826245996212,46.53033748042899,17650.30999999999,836.8999999999999,0.04741559779969872,0.2859156581385824,,,,,,,,,,,,,,,
2040288,32.9497,-111.937,Western,Arizona,,1,0.0,,,98.93826245996212,46.53033748042899,17650.30999999999,836.8999999999999,0.04741559779969872,0.2859156581385824,,,,,,,,,,,,,,,
2040289,33.0444,-112.068,Western,Arizona,,2,278.42,,,83.16428311752932,49.16663122172253,17706.00199999999,1000.3919999999999,0.05650016305205435,0.2942500514797187,,,,,,,,,,,,,,,
2040290,33.5567,-111.926,Western,Arizona,,5,621.1,,,88.8179668587282,36.15173160593094,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040291,33.5567,-111.926,Western,Arizona,,1,0.0,,,88.8179668587282,36.15173160593094,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040292,33.6003,-111.976,Western,Arizona,,3,72.8,,,85.47964265533406,38.50841020653017,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040293,33.6003,-111.976,Western,Arizona,,1,36.4,,,85.47964265533406,38.50841020653017,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040294,33.6003,-111.976,Western,Arizona,,1,36.4,,,85.47964265533406,38.50841020653017,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040295,33.6003,-111.976,Western,Arizona,,3,145.6,,,85.47964265533406,38.50841020653017,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040296,33.6003,-111.976,Western,Arizona,,1,0.0,,,85.47964265533406,38.50841020653017,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040297,33.6003,-111.976,Western,Arizona,,3,324.32,,,85.47964265533406,38.50841020653017,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040298,33.4022,-112.033,Western,Arizona,,4,8680.220000000001,,,76.9768318294085,41.880911852783136,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040299,33.4022,-112.033,Western,Arizona,,8,2358.18,,,76.9768318294085,41.880911852783136,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040300,33.4533,-112.014,Western,Arizona,,3,400.68,,,79.03479406418477,42.670058461716216,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040301,33.4533,-112.014,Western,Arizona,,1,0.0,,,79.03479406418477,42.670058461716216,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040302,33.4656,-111.93,Western,Arizona,,2,339.51,,,86.91955090693764,36.84197430239149,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040303,33.6017,-111.964,Western,Arizona,,3,480.59,,,86.59162422183036,39.19486468043615,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040304,33.6768,-111.923,Western,Arizona,,3,517.05,,,92.76610531998591,37.19523377290054,14711.941999999997,666.7919999999999,0.04532318031161352,0.33145807671074284,,,,,,,,,,,,,,,
2040305,33.7702,-111.982,Western,Arizona,,4,491.65,,,91.9292469170631,27.957142599997024,13348.961999999994,634.7919999999999,0.04755365997745744,0.3629040220505535,,,,,,,,,,,,,,,
2040306,33.7702,-111.982,Western,Arizona,,1,0.0,,,91.9292469170631,27.957142599997024,13348.961999999994,634.7919999999999,0.04755365997745744,0.3629040220505535,,,,,,,,,,,,,,,
2040307,33.3545,-111.866,Western,Arizona,,2,359.59000000000003,,,92.56512556614526,25.50870415742192,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040308,33.4335,-111.978,Western,Arizona,,4,663.38,,,82.20716604363635,38.6832953100819,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040309,33.4335,-111.978,Western,Arizona,,1,0.0,,,82.20716604363635,38.6832953100819,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040310,33.4811,-111.974,Western,Arizona,,2,405.04,,,83.04704248204746,41.15902436830883,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040311,33.3084,-111.994,Western,Arizona,,4,559.86,,,81.11048576625362,35.79709131822162,17517.50199999999,996.3919999999999,0.05687979941432292,0.29718803514336706,,,,,,,,,,,,,,,
2040312,33.3084,-111.994,Western,Arizona,,1,0.0,,,81.11048576625362,35.79709131822162,17517.50199999999,996.3919999999999,0.05687979941432292,0.29718803514336706,,,,,,,,,,,,,,,
2040313,33.4202,-111.877,Western,Arizona,,4,808.8499999999999,,,91.50331604055003,29.904037434378292,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040314,33.3284,-111.929,Western,Arizona,,2,0.0,,,86.9063783194313,30.23010270009172,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040315,33.3284,-111.929,Western,Arizona,,1,0.0,,,86.9063783194313,30.23010270009172,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040316,33.3284,-111.929,Western,Arizona,,3,303.72,,,86.9063783194313,30.23010270009172,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040317,33.3184,-111.958,Western,Arizona,,2,0.0,,,84.32086837572457,32.65322232019415,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040318,33.3184,-111.958,Western,Arizona,,3,307.81,,,84.32086837572457,32.65322232019415,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040319,33.3184,-111.958,Western,Arizona,,1,0.0,,,84.32086837572457,32.65322232019415,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040320,33.5579,-111.841,Western,Arizona,,2,326.76,,,96.5639845533286,28.275204214698988,13846.539999999995,514.4000000000001,0.03715007503679622,0.3411682629739993,,,,,,,,,,,,,,,
2040321,33.5401,-111.914,Western,Arizona,,4,648.27,,,89.54781088117882,35.147194464973026,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040322,33.7482,-111.974,Western,Arizona,,3,415.23,,,91.49977883124043,29.46742034137646,13953.941999999994,634.7919999999999,0.04549194772344619,0.34717014016541,,,,,,,,,,,,,,,
2040323,33.4133,-111.883,Western,Arizona,,1,0.0,,,90.92351875918284,29.943036169975972,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040324,33.4133,-111.883,Western,Arizona,,8,1393.5,,,90.92351875918284,29.943036169975972,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040325,33.5001,-111.86,Western,Arizona,,3,307.53,,,93.79930965912152,30.91474532912463,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040326,33.5001,-111.86,Western,Arizona,,1,0.0,,,93.79930965912152,30.91474532912463,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040327,33.8064,-111.925,Western,Arizona,,2,132.36,,,98.46253475266694,32.24375821890973,10307.669999999991,335.79999999999995,0.03257768244423815,0.44097259613472334,,,,,,,,,,,,,,,
2040328,33.8064,-111.925,Western,Arizona,,1,0.0,,,98.46253475266694,32.24375821890973,10307.669999999991,335.79999999999995,0.03257768244423815,0.44097259613472334,,,,,,,,,,,,,,,
2040329,33.923,-111.975,Western,Arizona,,2,0.0,,,101.37837802506247,28.677544173857367,4987.5700000000015,365.59999999999997,0.07330222934214455,0.07330222934214455,,,,,,,,,,,,,,,
2040330,33.923,-111.975,Western,Arizona,,1,0.0,,,101.37837802506247,28.677544173857367,4987.5700000000015,365.59999999999997,0.07330222934214455,0.07330222934214455,,,,,,,,,,,,,,,
2040331,33.923,-111.975,Western,Arizona,,4,425.04,,,101.37837802506247,28.677544173857367,4987.5700000000015,365.59999999999997,0.07330222934214455,0.07330222934214455,,,,,,,,,,,,,,,
2040332,33.9654,-112.008,Western,Arizona,,3,305.58,,,101.81047745889353,27.735214025899996,4967.5700000000015,345.59999999999997,0.06957123905652056,0.06957123905652056,,,,,,,,,,,,,,,
2040333,33.9654,-112.008,Western,Arizona,,1,0.0,,,101.81047745889353,27.735214025899996,4967.5700000000015,345.59999999999997,0.06957123905652056,0.06957123905652056,,,,,,,,,,,,,,,
2040334,34.83,-111.859,Western,Arizona,,3,487.34,,,185.0198118822543,53.520052296046345,129.0,129.0,1.0,1.0,,,,,,,,,,,,,,,
2040335,33.6333,-111.907,Western,Arizona,,5,8557.3,,,92.6428130589739,35.16395933616753,14729.541999999996,684.3919999999999,0.04646390227204621,0.3322569024888894,,,,,,,,,,,,,,,
2040336,33.6333,-111.907,Western,Arizona,,9,2543.81,,,92.6428130589739,35.16395933616753,14729.541999999996,684.3919999999999,0.04646390227204621,0.3322569024888894,,,,,,,,,,,,,,,
2040337,33.6333,-111.907,Western,Arizona,,1,125.0,,,92.6428130589739,35.16395933616753,14729.541999999996,684.3919999999999,0.04646390227204621,0.3322569024888894,,,,,,,,,,,,,,,
2040338,33.6333,-111.907,Western,Arizona,,3,2382.4,,,92.6428130589739,35.16395933616753,14729.541999999996,684.3919999999999,0.04646390227204621,0.3322569024888894,,,,,,,,,,,,,,,
2040339,33.6333,-111.907,Western,Arizona,,1,0.0,,,92.6428130589739,35.16395933616753,14729.541999999996,684.3919999999999,0.04646390227204621,0.3322569024888894,,,,,,,,,,,,,,,
2040340,33.5482,-111.87,Western,Arizona,,3,452.85,,,93.72178492723616,31.01323434837996,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040341,33.6174,-111.875,Western,Arizona,,2,331.73,,,95.00055088469696,31.91395113937637,14559.549999999996,514.4000000000001,0.03533076228317498,0.3244605774216923,,,,,,,,,,,,,,,
2040342,33.517,-111.819,Western,Arizona,,2,350.52,,,97.8192995863939,26.790460584577005,13846.539999999995,514.4000000000001,0.03715007503679622,0.3411682629739993,,,,,,,,,,,,,,,
2040343,33.2869,-111.927,Western,Arizona,,2,319.53,,,87.58480167952905,29.36231201356034,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
2040344,33.2727,-111.788,Western,Arizona,,2,342.34000000000003,,,100.60135637303028,16.372822753828444,10954.21999999999,554.4000000000001,0.05061063224948929,0.05061063224948929,,,,,,,,,,,,,,,
2040345,33.3299,-111.834,Western,Arizona,,3,555.0,,,95.69379578837305,21.767889800085843,17430.001999999993,724.3919999999999,0.04156006407801905,0.2830746663138651,,,,,,,,,,,,,,,
2040346,33.4716,-111.86,Western,Arizona,,4,508.51,,,93.44657204660535,31.82099865397851,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040347,33.4716,-111.86,Western,Arizona,,1,0.0,,,93.44657204660535,31.82099865397851,17205.501999999993,684.3919999999999,0.03977750838074938,0.28444342978193843,,,,,,,,,,,,,,,
2040348,33.1433,-111.806,Western,Arizona,,3,0.0,,,101.88363097436779,22.72681940404308,10980.71999999999,580.9000000000001,0.05290181336014402,0.05290181336014402,,,,,,,,,,,,,,,
2040349,33.1433,-111.806,Western,Arizona,,1,0.0,,,101.88363097436779,22.72681940404308,10980.71999999999,580.9000000000001,0.05290181336014402,0.05290181336014402,,,,,,,,,,,,,,,
2040350,33.1433,-111.806,Western,Arizona,,4,503.94,,,101.88363097436779,22.72681940404308,10980.71999999999,580.9000000000001,0.05290181336014402,0.05290181336014402,,,,,,,,,,,,,,,
2040351,33.1433,-111.806,Western,Arizona,,1,0.0,,,101.88363097436779,22.72681940404308,10980.71999999999,580.9000000000001,0.05290181336014402,0.05290181336014402,,,,,,,,,,,,,,,
2040352,33.3063,-111.905,Western,Arizona,,5,697.97,,,89.35687421881731,27.57438735905671,17237.501999999993,716.3919999999999,0.04156008219752492,0.2857718015058099,,,,,,,,,,,,,,,
